well,depth,temperature,temperature_unc_1sigma,data_type
AST-02,1048.2,39.32,0.1,continuous log
AST-02,1048.4,39.36,0.1,continuous log
AST-02,1048.6,39.36,0.1,continuous log
AST-02,1048.8,39.36,0.1,continuous log
AST-02,1049,39.36,0.1,continuous log
AST-02,1049.2,39.36,0.1,continuous log
AST-02,1049.4,39.36,0.1,continuous log
AST-02,1049.6,39.34,0.1,continuous log
AST-02,1049.8,39.35,0.1,continuous log
AST-02,1050,39.37,0.1,continuous log
AST-02,1050.2,39.39,0.1,continuous log
AST-02,1050.4,39.4,0.1,continuous log
AST-02,1050.6,39.4,0.1,continuous log
AST-02,1050.8,39.4,0.1,continuous log
AST-02,1051,39.4,0.1,continuous log
AST-02,1051.2,39.4,0.1,continuous log
AST-02,1051.4,39.43,0.1,continuous log
AST-02,1051.6,39.43,0.1,continuous log
AST-02,1051.8,39.43,0.1,continuous log
AST-02,1052,39.47,0.1,continuous log
AST-02,1052.2,39.43,0.1,continuous log
AST-02,1052.4,39.43,0.1,continuous log
AST-02,1052.6,39.44,0.1,continuous log
AST-02,1052.8,39.47,0.1,continuous log
AST-02,1053,39.5,0.1,continuous log
AST-02,1053.2,39.48,0.1,continuous log
AST-02,1053.4,39.47,0.1,continuous log
AST-02,1053.6,39.47,0.1,continuous log
AST-02,1053.8,39.49,0.1,continuous log
AST-02,1054,39.53,0.1,continuous log
AST-02,1054.2,39.55,0.1,continuous log
AST-02,1054.4,39.57,0.1,continuous log
AST-02,1054.6,39.54,0.1,continuous log
AST-02,1054.8,39.55,0.1,continuous log
AST-02,1055,39.56,0.1,continuous log
AST-02,1055.2,39.57,0.1,continuous log
AST-02,1055.4,39.57,0.1,continuous log
AST-02,1055.6,39.57,0.1,continuous log
AST-02,1055.8,39.57,0.1,continuous log
AST-02,1056,39.57,0.1,continuous log
AST-02,1056.2,39.57,0.1,continuous log
AST-02,1056.4,39.61,0.1,continuous log
AST-02,1056.6,39.64,0.1,continuous log
AST-02,1056.8,39.64,0.1,continuous log
AST-02,1057,39.64,0.1,continuous log
AST-02,1057.2,39.64,0.1,continuous log
AST-02,1057.4,39.64,0.1,continuous log
AST-02,1057.6,39.64,0.1,continuous log
AST-02,1057.8,39.64,0.1,continuous log
AST-02,1058,39.67,0.1,continuous log
AST-02,1058.2,39.68,0.1,continuous log
AST-02,1058.4,39.69,0.1,continuous log
AST-02,1058.6,39.71,0.1,continuous log
AST-02,1058.8,39.68,0.1,continuous log
AST-02,1059,39.7,0.1,continuous log
AST-02,1059.2,39.72,0.1,continuous log
AST-02,1059.4,39.68,0.1,continuous log
AST-02,1059.6,39.74,0.1,continuous log
AST-02,1059.8,39.75,0.1,continuous log
AST-02,1060,39.75,0.1,continuous log
AST-02,1060.2,39.75,0.1,continuous log
AST-02,1060.4,39.75,0.1,continuous log
AST-02,1060.6,39.75,0.1,continuous log
AST-02,1060.8,39.75,0.1,continuous log
AST-02,1061,39.79,0.1,continuous log
AST-02,1061.2,39.79,0.1,continuous log
AST-02,1061.4,39.79,0.1,continuous log
AST-02,1061.6,39.77,0.1,continuous log
AST-02,1061.8,39.78,0.1,continuous log
AST-02,1062,39.79,0.1,continuous log
AST-02,1062.2,39.79,0.1,continuous log
AST-02,1062.4,39.82,0.1,continuous log
AST-02,1062.6,39.86,0.1,continuous log
AST-02,1062.8,39.86,0.1,continuous log
AST-02,1063,39.86,0.1,continuous log
AST-02,1063.2,39.86,0.1,continuous log
AST-02,1063.4,39.86,0.1,continuous log
AST-02,1063.6,39.89,0.1,continuous log
AST-02,1063.8,39.89,0.1,continuous log
AST-02,1064,39.89,0.1,continuous log
AST-02,1064.2,39.89,0.1,continuous log
AST-02,1064.4,39.89,0.1,continuous log
AST-02,1064.6,39.95,0.1,continuous log
AST-02,1064.8,40.02,0.1,continuous log
AST-02,1065,39.99,0.1,continuous log
AST-02,1065.2,39.96,0.1,continuous log
AST-02,1065.4,39.96,0.1,continuous log
AST-02,1065.6,39.96,0.1,continuous log
AST-02,1065.8,39.96,0.1,continuous log
AST-02,1066,39.96,0.1,continuous log
AST-02,1066.2,39.99,0.1,continuous log
AST-02,1066.4,39.96,0.1,continuous log
AST-02,1066.6,40,0.1,continuous log
AST-02,1066.8,40,0.1,continuous log
AST-02,1067,40,0.1,continuous log
AST-02,1067.2,40,0.1,continuous log
AST-02,1067.4,40,0.1,continuous log
AST-02,1067.6,40,0.1,continuous log
AST-02,1067.8,40.01,0.1,continuous log
AST-02,1068,40.04,0.1,continuous log
AST-02,1068.2,40.07,0.1,continuous log
AST-02,1068.4,40.07,0.1,continuous log
AST-02,1068.6,40.07,0.1,continuous log
AST-02,1068.8,40.07,0.1,continuous log
AST-02,1069,40.07,0.1,continuous log
AST-02,1069.2,40.07,0.1,continuous log
AST-02,1069.4,40.11,0.1,continuous log
AST-02,1069.6,40.11,0.1,continuous log
AST-02,1069.8,40.11,0.1,continuous log
AST-02,1070,40.11,0.1,continuous log
AST-02,1070.2,40.11,0.1,continuous log
AST-02,1070.4,40.12,0.1,continuous log
AST-02,1070.6,40.14,0.1,continuous log
AST-02,1070.8,40.18,0.1,continuous log
AST-02,1071,40.18,0.1,continuous log
AST-02,1071.2,40.19,0.1,continuous log
AST-02,1071.4,40.2,0.1,continuous log
AST-02,1071.6,40.21,0.1,continuous log
AST-02,1071.8,40.21,0.1,continuous log
AST-02,1072,40.22,0.1,continuous log
AST-02,1072.2,40.23,0.1,continuous log
AST-02,1072.4,40.24,0.1,continuous log
AST-02,1072.6,40.25,0.1,continuous log
AST-02,1072.8,40.26,0.1,continuous log
AST-02,1073,40.26,0.1,continuous log
AST-02,1073.2,40.27,0.1,continuous log
AST-02,1073.4,40.28,0.1,continuous log
AST-02,1073.6,40.29,0.1,continuous log
AST-02,1073.8,40.3,0.1,continuous log
AST-02,1074,40.3,0.1,continuous log
AST-02,1074.2,40.31,0.1,continuous log
AST-02,1074.4,40.32,0.1,continuous log
AST-02,1074.6,40.33,0.1,continuous log
AST-02,1074.8,40.34,0.1,continuous log
AST-02,1075,40.34,0.1,continuous log
AST-02,1075.2,40.35,0.1,continuous log
AST-02,1075.4,40.36,0.1,continuous log
AST-02,1075.6,40.37,0.1,continuous log
AST-02,1075.8,40.38,0.1,continuous log
AST-02,1076,40.38,0.1,continuous log
AST-02,1076.2,40.39,0.1,continuous log
AST-02,1076.4,40.4,0.1,continuous log
AST-02,1076.6,40.41,0.1,continuous log
AST-02,1076.8,40.42,0.1,continuous log
AST-02,1077,40.42,0.1,continuous log
AST-02,1077.2,40.43,0.1,continuous log
AST-02,1077.4,40.44,0.1,continuous log
AST-02,1077.6,40.45,0.1,continuous log
AST-02,1077.8,40.46,0.1,continuous log
AST-02,1078,40.46,0.1,continuous log
AST-02,1078.2,40.47,0.1,continuous log
AST-02,1078.4,40.48,0.1,continuous log
AST-02,1078.6,40.49,0.1,continuous log
AST-02,1078.8,40.5,0.1,continuous log
AST-02,1079,40.5,0.1,continuous log
AST-02,1079.2,40.51,0.1,continuous log
AST-02,1079.4,40.52,0.1,continuous log
AST-02,1079.6,40.53,0.1,continuous log
AST-02,1079.8,40.54,0.1,continuous log
AST-02,1080,40.54,0.1,continuous log
AST-02,1080.2,40.55,0.1,continuous log
AST-02,1080.4,40.56,0.1,continuous log
AST-02,1080.6,40.57,0.1,continuous log
AST-02,1080.8,40.58,0.1,continuous log
AST-02,1081,40.58,0.1,continuous log
AST-02,1081.2,40.59,0.1,continuous log
AST-02,1081.4,40.6,0.1,continuous log
AST-02,1081.6,40.61,0.1,continuous log
AST-02,1081.8,40.62,0.1,continuous log
AST-02,1082,40.63,0.1,continuous log
AST-02,1082.2,40.63,0.1,continuous log
AST-02,1082.4,40.64,0.1,continuous log
AST-02,1082.6,40.65,0.1,continuous log
AST-02,1082.8,40.66,0.1,continuous log
AST-02,1083,40.67,0.1,continuous log
AST-02,1083.2,40.67,0.1,continuous log
AST-02,1083.4,40.68,0.1,continuous log
AST-02,1083.6,40.69,0.1,continuous log
AST-02,1083.8,40.7,0.1,continuous log
AST-02,1084,40.71,0.1,continuous log
AST-02,1084.2,40.71,0.1,continuous log
AST-02,1084.4,40.72,0.1,continuous log
AST-02,1084.6,40.73,0.1,continuous log
AST-02,1084.8,40.74,0.1,continuous log
AST-02,1085,40.75,0.1,continuous log
AST-02,1085.2,40.75,0.1,continuous log
AST-02,1085.4,40.76,0.1,continuous log
AST-02,1085.6,40.77,0.1,continuous log
AST-02,1085.8,40.78,0.1,continuous log
AST-02,1086,40.79,0.1,continuous log
AST-02,1086.2,40.79,0.1,continuous log
AST-02,1086.4,40.8,0.1,continuous log
AST-02,1086.6,40.81,0.1,continuous log
AST-02,1086.8,40.82,0.1,continuous log
AST-02,1087,40.83,0.1,continuous log
AST-02,1087.2,40.83,0.1,continuous log
AST-02,1087.4,40.84,0.1,continuous log
AST-02,1087.6,40.85,0.1,continuous log
AST-02,1087.8,40.86,0.1,continuous log
AST-02,1088,40.87,0.1,continuous log
AST-02,1088.2,40.87,0.1,continuous log
AST-02,1088.4,40.88,0.1,continuous log
AST-02,1088.6,40.89,0.1,continuous log
AST-02,1088.8,40.9,0.1,continuous log
AST-02,1089,40.91,0.1,continuous log
AST-02,1089.2,40.91,0.1,continuous log
AST-02,1089.4,40.92,0.1,continuous log
AST-02,1089.6,40.93,0.1,continuous log
AST-02,1089.8,40.94,0.1,continuous log
AST-02,1090,40.95,0.1,continuous log
AST-02,1090.2,40.96,0.1,continuous log
AST-02,1090.4,40.96,0.1,continuous log
AST-02,1090.6,40.97,0.1,continuous log
AST-02,1090.8,40.98,0.1,continuous log
AST-02,1091,40.99,0.1,continuous log
AST-02,1091.2,41,0.1,continuous log
AST-02,1091.4,41,0.1,continuous log
AST-02,1091.6,41.01,0.1,continuous log
AST-02,1091.8,41.02,0.1,continuous log
AST-02,1092,41.03,0.1,continuous log
AST-02,1092.2,41.04,0.1,continuous log
AST-02,1092.4,41.04,0.1,continuous log
AST-02,1092.6,41.05,0.1,continuous log
AST-02,1092.8,41.06,0.1,continuous log
AST-02,1093,41.07,0.1,continuous log
AST-02,1093.2,41.07,0.1,continuous log
AST-02,1093.4,41.07,0.1,continuous log
AST-02,1093.6,41.07,0.1,continuous log
AST-02,1093.8,41.07,0.1,continuous log
AST-02,1094,41.1,0.1,continuous log
AST-02,1094.2,41.14,0.1,continuous log
AST-02,1094.4,41.14,0.1,continuous log
AST-02,1094.6,41.11,0.1,continuous log
AST-02,1094.8,41.11,0.1,continuous log
AST-02,1095,41.12,0.1,continuous log
AST-02,1095.2,41.14,0.1,continuous log
AST-02,1095.4,41.14,0.1,continuous log
AST-02,1095.6,41.14,0.1,continuous log
AST-02,1095.8,41.17,0.1,continuous log
AST-02,1096,41.17,0.1,continuous log
AST-02,1096.2,41.17,0.1,continuous log
AST-02,1096.4,41.17,0.1,continuous log
AST-02,1096.6,41.19,0.1,continuous log
AST-02,1096.8,41.21,0.1,continuous log
AST-02,1097,41.24,0.1,continuous log
AST-02,1097.2,41.24,0.1,continuous log
AST-02,1097.4,41.24,0.1,continuous log
AST-02,1097.6,41.24,0.1,continuous log
AST-02,1097.8,41.24,0.1,continuous log
AST-02,1098,41.28,0.1,continuous log
AST-02,1098.2,41.28,0.1,continuous log
AST-02,1098.4,41.28,0.1,continuous log
AST-02,1098.6,41.28,0.1,continuous log
AST-02,1098.8,41.28,0.1,continuous log
AST-02,1099,41.28,0.1,continuous log
AST-02,1099.2,41.3,0.1,continuous log
AST-02,1099.4,41.35,0.1,continuous log
AST-02,1099.6,41.41,0.1,continuous log
AST-02,1099.8,41.39,0.1,continuous log
AST-02,1100,41.38,0.1,continuous log
AST-02,1100.2,41.36,0.1,continuous log
AST-02,1100.4,41.35,0.1,continuous log
AST-02,1100.6,41.36,0.1,continuous log
AST-02,1100.8,41.38,0.1,continuous log
AST-02,1101,41.42,0.1,continuous log
AST-02,1101.2,41.38,0.1,continuous log
AST-02,1101.4,41.38,0.1,continuous log
AST-02,1101.6,41.38,0.1,continuous log
AST-02,1101.8,41.38,0.1,continuous log
AST-02,1102,41.42,0.1,continuous log
AST-02,1102.2,41.42,0.1,continuous log
AST-02,1102.4,41.46,0.1,continuous log
AST-02,1102.6,41.46,0.1,continuous log
AST-02,1102.8,41.46,0.1,continuous log
AST-02,1103,41.46,0.1,continuous log
AST-02,1103.2,41.46,0.1,continuous log
AST-02,1103.4,41.46,0.1,continuous log
AST-02,1103.6,41.49,0.1,continuous log
AST-02,1103.8,41.49,0.1,continuous log
AST-02,1104,41.49,0.1,continuous log
AST-02,1104.2,41.49,0.1,continuous log
AST-02,1104.4,41.49,0.1,continuous log
AST-02,1104.6,41.49,0.1,continuous log
AST-02,1104.8,41.52,0.1,continuous log
AST-02,1105,41.54,0.1,continuous log
AST-02,1105.2,41.56,0.1,continuous log
AST-02,1105.4,41.56,0.1,continuous log
AST-02,1105.6,41.56,0.1,continuous log
AST-02,1105.8,41.53,0.1,continuous log
AST-02,1106,41.56,0.1,continuous log
AST-02,1106.2,41.56,0.1,continuous log
AST-02,1106.4,41.56,0.1,continuous log
AST-02,1106.6,41.6,0.1,continuous log
AST-02,1106.8,41.6,0.1,continuous log
AST-02,1107,41.6,0.1,continuous log
AST-02,1107.2,41.6,0.1,continuous log
AST-02,1107.4,41.65,0.1,continuous log
AST-02,1107.6,41.67,0.1,continuous log
AST-02,1107.8,41.63,0.1,continuous log
AST-02,1108,41.67,0.1,continuous log
AST-02,1108.2,41.67,0.1,continuous log
AST-02,1108.4,41.68,0.1,continuous log
AST-02,1108.6,41.7,0.1,continuous log
AST-02,1108.8,41.7,0.1,continuous log
AST-02,1109,41.7,0.1,continuous log
AST-02,1109.2,41.7,0.1,continuous log
AST-02,1109.4,41.7,0.1,continuous log
AST-02,1109.6,41.71,0.1,continuous log
AST-02,1109.8,41.72,0.1,continuous log
AST-02,1110,41.73,0.1,continuous log
AST-02,1110.2,41.74,0.1,continuous log
AST-02,1110.4,41.74,0.1,continuous log
AST-02,1110.6,41.74,0.1,continuous log
AST-02,1110.8,41.75,0.1,continuous log
AST-02,1111,41.76,0.1,continuous log
AST-02,1111.2,41.77,0.1,continuous log
AST-02,1111.4,41.78,0.1,continuous log
AST-02,1111.6,41.79,0.1,continuous log
AST-02,1111.8,41.8,0.1,continuous log
AST-02,1112,41.81,0.1,continuous log
AST-02,1112.2,41.82,0.1,continuous log
AST-02,1112.4,41.83,0.1,continuous log
AST-02,1112.6,41.84,0.1,continuous log
AST-02,1112.8,41.85,0.1,continuous log
AST-02,1113,41.85,0.1,continuous log
AST-02,1113.2,41.86,0.1,continuous log
AST-02,1113.4,41.87,0.1,continuous log
AST-02,1113.6,41.88,0.1,continuous log
AST-02,1113.8,41.89,0.1,continuous log
AST-02,1114,41.9,0.1,continuous log
AST-02,1114.2,41.91,0.1,continuous log
AST-02,1114.4,41.92,0.1,continuous log
AST-02,1114.6,41.93,0.1,continuous log
AST-02,1114.8,41.94,0.1,continuous log
AST-02,1115,41.95,0.1,continuous log
AST-02,1115.2,41.96,0.1,continuous log
AST-02,1115.4,41.97,0.1,continuous log
AST-02,1115.6,41.98,0.1,continuous log
AST-02,1115.8,41.99,0.1,continuous log
AST-02,1116,42,0.1,continuous log
AST-02,1116.2,42.01,0.1,continuous log
AST-02,1116.4,42.01,0.1,continuous log
AST-02,1116.6,42.02,0.1,continuous log
AST-02,1116.8,42.03,0.1,continuous log
AST-02,1117,42.04,0.1,continuous log
AST-02,1117.2,42.05,0.1,continuous log
AST-02,1117.4,42.06,0.1,continuous log
AST-02,1117.6,42.07,0.1,continuous log
AST-02,1117.8,42.08,0.1,continuous log
AST-02,1118,42.09,0.1,continuous log
AST-02,1118.2,42.1,0.1,continuous log
AST-02,1118.4,42.11,0.1,continuous log
AST-02,1118.6,42.12,0.1,continuous log
AST-02,1118.8,42.13,0.1,continuous log
AST-02,1119,42.14,0.1,continuous log
AST-02,1119.2,42.15,0.1,continuous log
AST-02,1119.4,42.16,0.1,continuous log
AST-02,1119.6,42.17,0.1,continuous log
AST-02,1119.8,42.17,0.1,continuous log
AST-02,1120,42.18,0.1,continuous log
AST-02,1120.2,42.19,0.1,continuous log
AST-02,1120.4,42.2,0.1,continuous log
AST-02,1120.6,42.21,0.1,continuous log
AST-02,1120.8,42.22,0.1,continuous log
AST-02,1121,42.23,0.1,continuous log
AST-02,1121.2,42.24,0.1,continuous log
AST-02,1121.4,42.25,0.1,continuous log
AST-02,1121.6,42.26,0.1,continuous log
AST-02,1121.8,42.27,0.1,continuous log
AST-02,1122,42.27,0.1,continuous log
AST-02,1122.2,42.28,0.1,continuous log
AST-02,1122.4,42.29,0.1,continuous log
AST-02,1122.6,42.3,0.1,continuous log
AST-02,1122.8,42.31,0.1,continuous log
AST-02,1123,42.32,0.1,continuous log
AST-02,1123.2,42.33,0.1,continuous log
AST-02,1123.4,42.34,0.1,continuous log
AST-02,1123.6,42.34,0.1,continuous log
AST-02,1123.8,42.35,0.1,continuous log
AST-02,1124,42.36,0.1,continuous log
AST-02,1124.2,42.37,0.1,continuous log
AST-02,1124.4,42.38,0.1,continuous log
AST-02,1124.6,42.39,0.1,continuous log
AST-02,1124.8,42.4,0.1,continuous log
AST-02,1125,42.41,0.1,continuous log
AST-02,1125.2,42.42,0.1,continuous log
AST-02,1125.4,42.43,0.1,continuous log
AST-02,1125.6,42.44,0.1,continuous log
AST-02,1125.8,42.45,0.1,continuous log
AST-02,1126,42.46,0.1,continuous log
AST-02,1126.2,42.47,0.1,continuous log
AST-02,1126.4,42.48,0.1,continuous log
AST-02,1126.6,42.48,0.1,continuous log
AST-02,1126.8,42.49,0.1,continuous log
AST-02,1127,42.5,0.1,continuous log
AST-02,1127.2,42.51,0.1,continuous log
AST-02,1127.4,42.52,0.1,continuous log
AST-02,1127.6,42.53,0.1,continuous log
AST-02,1127.8,42.54,0.1,continuous log
AST-02,1128,42.55,0.1,continuous log
AST-02,1128.2,42.56,0.1,continuous log
AST-02,1128.4,42.57,0.1,continuous log
AST-02,1128.6,42.58,0.1,continuous log
AST-02,1128.8,42.59,0.1,continuous log
AST-02,1129,42.6,0.1,continuous log
AST-02,1129.2,42.61,0.1,continuous log
AST-02,1129.4,42.62,0.1,continuous log
AST-02,1129.6,42.63,0.1,continuous log
AST-02,1129.8,42.63,0.1,continuous log
AST-02,1130,42.64,0.1,continuous log
AST-02,1130.2,42.65,0.1,continuous log
AST-02,1130.4,42.66,0.1,continuous log
AST-02,1130.6,42.67,0.1,continuous log
AST-02,1130.8,42.68,0.1,continuous log
AST-02,1131,42.69,0.1,continuous log
AST-02,1131.2,42.7,0.1,continuous log
AST-02,1131.4,42.71,0.1,continuous log
AST-02,1131.6,42.72,0.1,continuous log
AST-02,1131.8,42.73,0.1,continuous log
AST-02,1132,42.74,0.1,continuous log
AST-02,1132.2,42.75,0.1,continuous log
AST-02,1132.4,42.76,0.1,continuous log
AST-02,1132.6,42.77,0.1,continuous log
AST-02,1132.8,42.77,0.1,continuous log
AST-02,1133,42.78,0.1,continuous log
AST-02,1133.2,42.79,0.1,continuous log
AST-02,1133.4,42.8,0.1,continuous log
AST-02,1133.6,42.81,0.1,continuous log
AST-02,1133.8,42.82,0.1,continuous log
AST-02,1134,42.83,0.1,continuous log
AST-02,1134.2,42.84,0.1,continuous log
AST-02,1134.4,42.85,0.1,continuous log
AST-02,1134.6,42.86,0.1,continuous log
AST-02,1134.8,42.87,0.1,continuous log
AST-02,1135,42.88,0.1,continuous log
AST-02,1135.2,42.89,0.1,continuous log
AST-02,1135.4,42.9,0.1,continuous log
AST-02,1135.6,42.91,0.1,continuous log
AST-02,1135.8,42.92,0.1,continuous log
AST-02,1136,42.93,0.1,continuous log
AST-02,1136.2,42.94,0.1,continuous log
AST-02,1136.4,42.95,0.1,continuous log
AST-02,1136.6,42.95,0.1,continuous log
AST-02,1136.8,42.96,0.1,continuous log
AST-02,1137,42.97,0.1,continuous log
AST-02,1137.2,42.98,0.1,continuous log
AST-02,1137.4,42.99,0.1,continuous log
AST-02,1137.6,43,0.1,continuous log
AST-02,1137.8,43.01,0.1,continuous log
AST-02,1138,43.02,0.1,continuous log
AST-02,1138.2,43.03,0.1,continuous log
AST-02,1138.4,43.04,0.1,continuous log
AST-02,1138.6,43.05,0.1,continuous log
AST-02,1138.8,43.06,0.1,continuous log
AST-02,1139,43.07,0.1,continuous log
AST-02,1139.2,43.08,0.1,continuous log
AST-02,1139.4,43.09,0.1,continuous log
AST-02,1139.6,43.1,0.1,continuous log
AST-02,1139.8,43.11,0.1,continuous log
AST-02,1140,43.12,0.1,continuous log
AST-02,1140.2,43.13,0.1,continuous log
AST-02,1140.4,43.14,0.1,continuous log
AST-02,1140.6,43.15,0.1,continuous log
AST-02,1140.8,43.16,0.1,continuous log
AST-02,1141,43.17,0.1,continuous log
AST-02,1141.2,43.18,0.1,continuous log
AST-02,1141.4,43.19,0.1,continuous log
AST-02,1141.6,43.19,0.1,continuous log
AST-02,1141.8,43.2,0.1,continuous log
AST-02,1142,43.21,0.1,continuous log
AST-02,1142.2,43.22,0.1,continuous log
AST-02,1142.4,43.23,0.1,continuous log
AST-02,1142.6,43.24,0.1,continuous log
AST-02,1142.8,43.25,0.1,continuous log
AST-02,1143,43.26,0.1,continuous log
AST-02,1143.2,43.27,0.1,continuous log
AST-02,1143.4,43.28,0.1,continuous log
AST-02,1143.6,43.29,0.1,continuous log
AST-02,1143.8,43.3,0.1,continuous log
AST-02,1144,43.31,0.1,continuous log
AST-02,1144.2,43.32,0.1,continuous log
AST-02,1144.4,43.33,0.1,continuous log
AST-02,1144.6,43.34,0.1,continuous log
AST-02,1144.8,43.35,0.1,continuous log
AST-02,1145,43.36,0.1,continuous log
AST-02,1145.2,43.37,0.1,continuous log
AST-02,1145.4,43.38,0.1,continuous log
AST-02,1145.6,43.39,0.1,continuous log
AST-02,1145.8,43.4,0.1,continuous log
AST-02,1146,43.41,0.1,continuous log
AST-02,1146.2,43.42,0.1,continuous log
AST-02,1146.4,43.42,0.1,continuous log
AST-02,1146.6,43.43,0.1,continuous log
AST-02,1146.8,43.44,0.1,continuous log
AST-02,1147,43.45,0.1,continuous log
AST-02,1147.2,43.46,0.1,continuous log
AST-02,1147.4,43.47,0.1,continuous log
AST-02,1147.6,43.48,0.1,continuous log
AST-02,1147.8,43.49,0.1,continuous log
AST-02,1148,43.5,0.1,continuous log
AST-02,1148.2,43.51,0.1,continuous log
AST-02,1148.4,43.52,0.1,continuous log
AST-02,1148.6,43.53,0.1,continuous log
AST-02,1148.8,43.54,0.1,continuous log
AST-02,1149,43.55,0.1,continuous log
AST-02,1149.2,43.56,0.1,continuous log
AST-02,1149.4,43.57,0.1,continuous log
AST-02,1149.6,43.58,0.1,continuous log
AST-02,1149.8,43.59,0.1,continuous log
AST-02,1150,43.6,0.1,continuous log
AST-02,1150.2,43.61,0.1,continuous log
AST-02,1150.4,43.62,0.1,continuous log
AST-02,1150.6,43.63,0.1,continuous log
AST-02,1150.8,43.64,0.1,continuous log
AST-02,1151,43.65,0.1,continuous log
